2015,3,18,10.5,8,9.2625,96.25,534.730499
2015,3,19,12.9,7.6,10.325,89.375,517.994143
2015,3,20,17.2,7.6,12.4875,81.5,526.984777
2015,3,21,20.1,8.5,14.25,81.875,551.05217
2015,3,22,21.4,8.4,14.6875,74.25,531.979383
2015,3,23,14.1,7.9,10.525,74.875,463.842765
2015,3,24,16.5,6.1,10.7125,66.375,494.634555
2015,3,25,17.7,7.8,12.114286,56.428571,473.213281
2015,3,26,14.8,8.4,11.375,70.75,470.453965
2015,3,27,17.3,10.3,12.9,82.25,481.714974
2015,3,28,20.5,10.9,14.875,81.25,503.731638
2015,3,29,22.4,11.9,16.125,85,481.950194
2015,3,30,22.9,14.2,18.15,84.5,478.16236
2015,3,31,28.3,17,22.814286,81.857143,371.901914
2015,4,1,20.5,14,16.05,93.625,440.420069
2015,4,2,15.5,9.8,11.675,89.75,473.429123
2015,4,3,11.9,7,10.2375,85.625,456.896375
2015,4,4,10.7,8.7,9.825,92.875,504.107136
2015,4,5,11.3,10.4,10.9375,95.625,542.426792
2015,4,6,13,7.5,10.2875,87.25,532.323201
2015,4,7,7.3,3.9,5.6375,78.25,530.949763
2015,4,8,11.8,0,6.2375,80.125,496.805696
2015,4,9,15.4,2.7,9.8625,73.875,498.325919
2015,4,10,18.4,6.1,12.2,72.5,498.516445
2015,4,11,20.5,7.3,14.525,67.25,479.81103
2015,4,12,18.3,9.5,13.0375,69.5,496.261421
2015,4,13,10.3,5.4,7.775,74.375,464.433381
2015,4,14,19.4,4.6,11.7875,68.75,455.920224
2015,4,15,22.1,10.5,16.525,64.375,458.024975
2015,4,16,22.1,12.5,16.8375,70.875,432.425619
2015,4,17,23,13.3,17.9875,67.375,451.067436
2015,4,18,23.8,14.3,19.275,81.375,461.308419
2015,4,19,18,11.1,14.725,97.25,483.3945
2015,4,20,17.9,9.9,13.45,73.75,435.301894
2015,4,21,19.2,5,12.975,71.5,419.701869
2015,4,22,24.6,9.7,17.9375,70.375,397.194582
2015,4,23,27.4,13.4,20.35,63.75,442.944416
2015,4,24,27.5,15.1,21.3,62.625,441.740613
2015,4,25,27.1,14.2,21.2875,71.375,466.999681
2015,4,26,28,12.6,20.6,62.625,466.581526
2015,4,27,27.1,14.6,21.0625,69,430.63664
2015,4,28,29.1,14.6,21.275,83.875,429.985148
2015,4,29,23,15.5,18.6,83.875,424.677984
2015,4,30,26.2,13.1,19.925,78.25,405.152086
2015,5,1,28.6,14.3,22.2,73.625,431.128705
2015,5,2,20.7,14.9,18.25,90.125,458.814757
2015,5,3,25.1,14.5,19.5625,86.125,453.597329
2015,5,4,20.6,14.2,18.2625,75.125,415.343087
2015,5,5,24.5,11,18.6375,74,402.143363
2015,5,6,24.7,17.4,20.1125,79.25,394.603149
2015,5,7,27.1,15.9,21.575,83.375,436.289539
2015,5,8,22.4,18,20.05,89.875,429.86292
2015,5,9,23.9,16.7,19.4625,85.625,444.505576
2015,5,10,25.2,14.8,20.275,83.75,453.750943
2015,5,11,18.9,13.1,15.5125,89.375,445.629806
2015,5,12,25.9,11,19.0375,64,395.734647
2015,5,13,28.7,15.3,22.9125,68,411.328887
2015,5,14,31.2,20.6,26.3125,76.875,430.946254
2015,5,15,23.3,17.2,21.114286,90,444.312654
2015,5,16,25.3,15,20.325,74,454.210029
2015,5,17,27,17.4,21.9125,77,451.448649
2015,5,18,26.7,18.6,22.4625,87.75,416.326331
2015,5,19,30.9,17.1,24.8125,71.125,428.451116
2015,5,20,26.4,16.2,21.425,52.125,428.627583
2015,5,21,26.8,12,20.2375,53.75,437.118224
2015,5,22,23.2,14.5,19.275,67.625,419.547986
2015,5,23,25.2,14.2,20.1875,66,426.90888
2015,5,24,27.6,16,22.3875,63.125,456.967236
2015,5,25,29.5,16.6,23.25,59.5,426.922159
2015,5,26,23,19.7,20.9625,79.625,414.141821
2015,5,27,19.9,17.9,18.875,89.375,413.571098
2015,5,28,22.6,18.1,20.375,88.375,423.139545
2015,5,29,21,20.4,20.7375,93.25,448.776212
2015,5,30,27.8,20.3,23.4,79.625,462.583571
2015,5,31,29.6,18.4,23.8625,67.5,439.900297
2015,6,1,32.1,18.1,26.025,65.125,440.430159
2015,6,2,23.4,22,22.625,89.75,432.368208
2015,6,3,25.2,16.5,21.875,72.375,418.984091
2015,6,4,24.6,13.8,18.975,64.25,395.73696
2015,6,5,31.7,13,23.05,65.375,421.041975
2015,6,6,33,19.4,26.4625,55.625,452.627501
2015,6,7,30.3,22.1,25.3875,60.125,467.882558
2015,6,8,31.2,21,26.4,57.625,428.746488
2015,6,9,29.8,22.8,25.7,67.5,448.147062
2015,6,10,31.3,19.9,26.1375,68,494.806602
2015,6,11,32.8,23.7,28.3375,42,461.596346
2015,6,12,34.5,20.3,28.075,43.25,549.564737
2015,6,13,35.3,24.3,29.7375,44.75,663.186228
2015,6,14,33.8,22.9,28.4125,47.375,695.504951
2015,6,15,29.9,22.3,25.2625,73,608.135388
2015,6,16,20.7,19.9,20.2625,93,466.075069
2015,6,17,22.9,19.5,21.125,86,464.1112
2015,6,18,26.6,17.5,22.3125,79.5,494.485557
2015,6,19,29.9,19.1,24.75,73.375,467.324538
2015,6,20,28,22.5,24.8375,76.125,524.722356
2015,6,21,28,21.6,24.125,69,486.724458
2015,6,22,28.5,20.2,24.7875,75,483.687336
2015,6,23,27.5,21.6,24.5125,80.25,490.170147
2015,6,24,22.7,22.2,22.5375,93.375,470.136053
2015,6,25,23.1,21.5,22.1125,94,474.827281
2015,6,26,26.7,21.3,23.825,85.625,465.39573
2015,6,27,22.4,21.3,21.7875,93.625,475.298218
2015,6,28,22.3,21.2,21.5375,93.625,498.239041
2015,6,29,28.2,21.3,23.9875,93.5,474.349894
2015,6,30,22.1,20.3,21.375,93,470.586917
2015,7,1,28,20.4,24.125,84,469.851114
2015,7,2,30.6,21.7,26.15,79.75,529.364641
2015,7,3,29.9,23.5,26.425,79.25,529.42593
2015,7,4,28.5,22.7,25.425,69,532.616897
2015,7,5,28.1,20.5,24.3125,70,499.577996
2015,7,6,21.5,18,20.1625,77,428.139328
2015,7,7,25.8,17.8,22,76.75,440.903644
2015,7,8,28.9,20,24.2875,74.875,458.574636
2015,7,9,24,20.5,22.2125,90,500.584406
2015,7,10,29.6,22.7,25.9875,84.625,481.635671
2015,7,11,29.8,24.3,27.025,77.5,482.797022
2015,7,12,32.7,24,28.25,72.375,585.051939
2015,7,13,34.8,24.8,29.6625,72.875,839.37223
2015,7,14,34.5,26.4,30.225,70.75,1049.750313
2015,7,15,32.6,25.2,28.275,79.25,1001.677293
2015,7,16,26.2,21.9,24.15,91.875,666.93032
2015,7,17,25.4,21.8,23.6125,85.875,498.324561
2015,7,18,23.3,21.8,22.5625,93.5,492.905966
2015,7,19,27.1,22.3,24.275,89.5,537.282106
2015,7,20,27.7,22.6,24.975,86.625,546.63794
2015,7,21,30.4,23.2,26.7875,85.5,649.114955
2015,7,22,30.4,24.3,27.5625,84.625,780.731626
2015,7,23,27.1,24.6,25.7625,91.875,620.28129
2015,7,24,27.3,23.9,25.0625,91,539.542709
2015,7,25,31.6,22.7,27.3875,82.375,752.065015
2015,7,26,32.9,24.7,28.35,83.25,883.652965
2015,7,27,33.8,26.6,29.8125,79.5,1008.861932
2015,7,28,34.2,27.2,30.5375,74.75,1178.562883
2015,7,29,34.3,26.2,30.45,72.25,1277.02963
2015,7,30,33.9,26.4,30.0125,73.375,1342.227936
2015,7,31,32.8,23.6,29.1875,74.625,1317.609191
2015,8,1,32.9,23.7,29.05,80.125,1439.891245
2015,8,2,34.4,26.5,30.55,72,1658.32416
2015,8,3,34.4,27,30.6625,71.5,1664.021392
2015,8,4,34.5,27,30.625,73.125,1637.114376
2015,8,5,34.6,23.9,28.5375,80.5,1294.004719
2015,8,6,30.1,23.6,26.9,80.75,901.6921
2015,8,7,31.8,24.9,28.1875,83.125,931.878852
2015,8,8,32.5,24.9,28.175,80,971.096469
2015,8,9,28.3,25,26.5875,87.25,762.949217
2015,8,10,25.2,22.5,23.7375,93.125,594.926983
2015,8,11,29.6,22.9,25.875,80.875,572.992499
2015,8,12,31.2,22.5,26.0125,84.25,679.998115
2015,8,13,31.5,23.2,26.3875,82.125,699.472453
2015,8,14,30.9,21.6,26.6375,77.625,700.445166
2015,8,15,29.4,24.2,26.2625,81.625,677.175818
2015,8,16,30.7,23.9,26.85,79.625,665.651344
2015,8,17,30.3,21.4,26,79.375,668.350701
2015,8,18,27.7,23.8,25.5125,82.375,596.839323
2015,8,19,25.3,20.9,23.075,91.5,514.55153
2015,8,20,26.5,21.9,23.7625,91.25,472.076283
2015,8,21,29.4,23.1,25.625,86.5,541.278501
2015,8,22,30,22.1,25.6875,82.875,548.042644
2015,8,23,29,21.3,25.15,81.625,574.834385
2015,8,24,27.6,22.8,24.571429,82.571429,520.808454
2015,8,25,28.2,20.3,24.125,80.375,508.999569
2015,8,26,28.8,21.6,24.8375,79.25,520.51679
2015,8,27,29,20.9,25.0375,78.625,540.822928
2015,8,28,30.3,20.1,25.0125,79.875,542.69487
2015,8,29,30.7,21.2,25.4125,76.375,545.466439
2015,8,30,30.3,21.1,25.3875,75.5,588.202362
2015,8,31,30.7,20.6,24.975,81,566.182594
2015,9,1,29,21.3,24.55,75.25,552.928285
2015,9,2,26.8,18.9,22.625,78.625,534.141306
2015,9,3,28.7,19.2,24.1625,77.625,548.255487
2015,9,4,28.6,21,24.3125,86,527.871511
2015,9,5,25.3,20.7,22.525,87.875,504.418177
2015,9,6,26.8,19.2,23,84.5,473.640089
2015,9,7,27.8,18.9,23.4875,77.625,502.559129
2015,9,8,28.6,19.5,23.575,75.25,489.694133
2015,9,9,27.4,18.3,22.925,74.375,479.02145
2015,9,10,27.6,18.2,22.7,75.375,479.249283
2015,9,11,24.6,18.6,21.6875,82,448.478884
2015,9,12,26,14.3,20.225,65.25,444.601053
2015,9,13,23.9,11.8,17.9875,69.25,423.76846
2015,9,14,26.9,14.5,20.425,70.625,441.203226
2015,9,15,25.2,18,21.35,80.625,391.956264
2015,9,16,27.8,17.3,21.45,76.75,420.768534
2015,9,17,25.4,17.4,20.9875,78.75,390.425524
2015,9,18,27.2,16.1,22.1375,72.875,422.547925
2015,9,19,27.9,19.7,23.3,69.875,444.637399
2015,9,20,28.8,19.1,23.075,71.5,406.404586
2015,9,21,28.4,16.2,22.3375,71.5,401.524388
2015,9,22,26.1,18.9,22.0125,85.75,397.335019
2015,9,23,25.8,19.2,21.8375,84.875,395.127294
2015,9,24,25.7,18.8,21.2125,86.5,394.928309
2015,9,25,27.1,19.3,22.6,80,415.928922
2015,9,26,27.5,19.4,22.625,82.75,437.600435
2015,9,27,27.8,18.3,22.2,72.875,457.668332
2015,9,28,28.2,17.2,22.125,72.5,405.766248
2015,9,29,25.9,19,21.6125,79.875,406.863636
2015,9,30,21,19,20.025,97.75,394.774079
2015,10,1,22.8,11.8,19.175,65,392.260454
2015,10,2,24.7,9.8,17.2,65.875,379.998537
2015,10,3,26.8,14.4,20.4,63,365.005067
2015,10,4,22,17.4,19.9,83.125,419.303094
2015,10,5,26.8,17.3,21.25,78.25,385.715878
2015,10,6,24.4,15.9,20.425,83.75,419.255423
2015,10,7,19.3,15.9,18.0375,97.25,399.72247
2015,10,8,20.8,15.8,18.0375,85.875,398.215622
2015,10,9,21.6,13.4,16.475,60.625,387.946
2015,10,10,22,9.5,15.7125,58.375,399.41011
2015,10,11,21.3,7.2,14.3,59,381.803928
2015,10,12,23.6,7.7,15.1,63.125,382.8258
2015,10,13,25.8,10,17.325,56.25,358.578783
2015,10,14,26.8,11.6,18.475,55.25,360.503205
2015,10,15,26,14.7,20.983333,60.666667,348.765753
2015,10,16,26.5,11.4,18.4125,74.25,363.775096
2015,10,17,27.5,13.9,19.475,72.125,385.714596
2015,10,18,26.3,12.4,18.85,67.625,379.325217
2015,10,19,24.1,13.4,18.25,72.375,379.678103
2015,10,20,25.4,13.8,18.775,69.75,350.205956
2015,10,21,25.7,13.4,19.025,75.375,370.753445
2015,10,22,23,14.2,18.1625,81.125,369.923329
2015,10,23,22.8,16.5,19.125,85.375,367.667081
2015,10,24,25.7,13.8,19.15,79.375,401.534355
2015,10,25,22.1,17.1,19.35,77.125,376.684148
2015,10,26,17.6,13.5,15.65,89.625,391.814265
2015,10,27,18.3,9.9,13.275,65.875,361.980599
2015,10,28,18.6,8.7,13.7375,67.875,364.455285
2015,10,29,18.7,12.9,15,71.25,374.653141
2015,10,30,15.4,10.7,13.1375,53.5,346.346634
2015,10,31,15,7.8,11.5375,58.625,424.452692
2015,11,1,14.9,6.3,9.825,69.875,369.441197
2015,11,2,18.9,4.2,10.9875,67,358.541575
2015,11,3,20.2,6.4,13.275,60.5,365.853939
2015,11,4,18,10.5,14.65,76.625,366.945822
2015,11,5,23.5,13.3,17.7125,80.75,357.770899
2015,11,6,20.5,7.6,15.7375,95.625,382.731138
2015,11,7,6.9,5.7,6.25,95.875,421.916599
2015,11,8,8.9,6.2,7.4875,91.625,460.230069
2015,11,9,11.3,8.1,9.4375,79.875,399.102246
2015,11,10,13,6.4,9.6375,78.875,389.386353
2015,11,11,15,9.5,12.0375,74.5,397.355408
2015,11,12,11.6,11,11.225,90.125,407.114488
2015,11,13,13.4,8.8,11.1125,91.125,414.606887
2015,11,14,17.1,7.3,11.8625,83.375,445.232333
2015,11,15,16.8,7.3,12.4375,86.375,438.591969
2015,11,16,14.3,11.8,13.0375,90.875,379.856818
2015,11,17,13.6,10.9,12.075,87.125,375.394094
2015,11,18,9.9,8,9.1625,88.75,412.070832
2015,11,19,10,9.2,9.6,94,409.155759
2015,11,20,12.6,9.7,11.2625,91.125,411.88568
2015,11,21,14,11.8,12.8375,93.625,431.861163
2015,11,22,15.2,7.4,12.05,98,482.423489
2015,11,23,7.9,4.6,6.5125,98.25,522.268455
2015,11,24,3.7,-0.3,1.2,95.625,534.439714
2015,11,25,0.1,-1.8,-0.575,91.125,658.50995
2015,11,26,0.1,-4.3,-2.5875,76.75,780.194901
2015,11,27,6.7,-5.9,-0.0125,71.5,732.581428
2015,11,28,12,-0.6,5.9,73.5,615.596356
2015,11,29,14.8,4.4,8.225,79.5,570.291109
2015,11,30,6.8,2.3,4.9375,94.875,552.920155
2015,12,1,11.7,6.5,9.0125,87.25,519.636022
2015,12,2,11.6,1.6,7.4125,76.125,542.979728
2015,12,3,9,-1.6,4.3375,48.875,539.082453
2015,12,4,9.2,-2.2,2.85,62.25,539.935603
2015,12,5,6.5,0.8,3.7125,72.125,589.054919
2015,12,6,9.6,0,4.1375,72.5,568.663796
2015,12,7,12.1,-0.9,4.8125,75.5,571.376417
2015,12,8,13.1,1.2,6.8875,77.125,493.710848
2015,12,9,11.2,5.3,8.0875,87.5,485.222777
2015,12,10,9.8,7.4,8.6625,86.875,508.021678
2015,12,11,8.6,1.8,6.042857,72.428571,523.68687
2015,12,12,8.4,2.1,4.6875,76.625,573.049212
2015,12,13,7.7,2.4,5.4,71.5,633.081148
2015,12,14,8.7,1.2,4.0875,79.625,559.446612
2015,12,15,8.3,1.5,4.5875,67.125,530.32401
2015,12,16,4.9,-3.3,1.125,52,562.314795
2015,12,17,5.6,-4.8,-0.5125,54.875,602.228431
2015,12,18,7.1,-6.2,0.0875,52,575.085231
2015,12,19,6.6,-2.3,2.5375,61.25,623.765683
2015,12,20,6.1,-0.2,3.2375,78.25,702.508234
2015,12,21,9.6,-4.8,3.4125,76.5,628.869601
2015,12,22,7.3,5,5.7125,93.75,632.874873
2015,12,23,6.7,4.8,5.725,98.25,709.662777
2015,12,24,7.5,5.3,7,97,662.115242
2015,12,25,10,2.1,5.1375,77,593.756967
2015,12,26,13.5,2.3,6.6125,69.625,613.292344
2015,12,27,4.6,2.1,3.3375,83.5,711.392446
2015,12,28,6.6,-0.3,2.2625,78.125,635.134836
2015,12,29,8,-2.5,2.3125,80.25,599.102874
2015,12,30,8.5,-1.3,3.0625,80.125,621.760804
2015,12,31,9.9,-3.6,1.7875,76.5,647.309499
2016,1,1,11.1,-1.5,4.9,67.875,670.269628
2016,1,2,15.3,4.1,8.7875,64,622.222391
2016,1,3,15.9,3.6,9.0875,78.5,541.23129
2016,1,4,8.4,3.1,6,93.75,562.622068
2016,1,5,6.4,5.6,5.9125,88.875,559.842377
2016,1,6,7.9,4.1,6.075,83,528.775291
2016,1,7,4.8,0.6,3.15,70,560.582492
2016,1,8,5.6,-3.2,0.7875,83.25,604.82415
2016,1,9,5.1,-1.2,1.6,91.625,652.756166
2016,1,10,8.4,2.9,5.6375,78.375,706.534025
2016,1,11,5.7,-1.1,2.6625,88,737.593554
2016,1,12,0.1,-2.2,-1.2,82.5,781.683518
2016,1,13,2.2,-4.1,-0.925,87.125,768.47622
2016,1,14,6.9,-3.2,0.6625,79,754.86609
2016,1,15,9.8,-5,1.8625,69.625,599.818817
2016,1,16,10.6,-2.6,4.375,63,677.012386
2016,1,17,8.1,1.4,4.05,71.625,709.448326
2016,1,18,2.3,-4.3,-0.2375,70.5,782.325618
2016,1,19,4.2,-6.3,-1.8,61,777.731174
2016,1,20,3.4,-1.8,0.5875,56.5,902.689943
2016,1,21,1.3,-1.5,-0.0625,80.375,948.059077
2016,1,22,1.8,-2.4,-0.2,81,1175.168954
2016,1,23,0,-7.5,-4.5875,59.375,1277.083485
2016,1,24,0,-10.9,-7.8,39.125,1540.77883
2016,1,25,1.9,-9.7,-4.1625,50,1278.978764
2016,1,26,7.1,-6.2,0.3625,50.25,969.036329
2016,1,27,9.8,-2.6,3.825,49.125,865.364428
2016,1,28,3.5,2.6,3.1875,83.875,880.805338
2016,1,29,3.6,0.8,2.3375,90.5,1010.380762
2016,1,30,4.2,0,2.025,79.5,907.392557
2016,1,31,0.2,-3.3,-1.1875,84.875,1105.766732
2016,2,1,0.7,-6.2,-2.6875,80.125,1076.125985
2016,2,2,4.3,-5.3,-1.1,74.625,965.410943
2016,2,3,7.5,-5.3,0.675,67.5,889.909818
2016,2,4,7.8,-3.4,1.7,65.375,896.441179
2016,2,5,8.8,-3.8,2.3375,63.75,914.587133
2016,2,6,7.3,-2.4,2.2875,45.625,1008.955036
2016,2,7,10.2,-2.3,2.6625,49.125,1277.826113
2016,2,8,17.2,0,8.175,47.625,920.318049
2016,2,9,21.5,1.4,10.125,57.375,705.923376
2016,2,10,20.7,6.1,13.8,53.5,603.407738
2016,2,11,17,10.2,13.185714,79.571429,578.881701
2016,2,12,17.7,10.3,13.425,93,621.696929
2016,2,13,12.4,2.9,6.1125,87.5,615.13221
2016,2,14,4.1,-0.6,1.6,53.75,723.993128
2016,2,15,4.9,-4.1,0.6875,51.375,659.015325
2016,2,16,8.2,-2.7,2.45,51.875,606.177624
2016,2,17,12.1,-3.1,4.4625,53.25,552.880531
2016,2,18,14.4,1.7,7.6,54.5,509.875244
2016,2,19,11.9,4,8.05,52.125,473.28711
2016,2,20,10.5,-1,4.65,51.75,501.869873
2016,2,21,9.3,-2.3,3.8,69.875,589.709811
2016,2,22,8.2,4.4,5.975,87.75,568.272941
2016,2,23,10.1,2.7,6,79,506.576453
2016,2,24,9.5,-0.3,4.0125,72.875,462.678617
2016,2,25,13.7,0,6.285714,61.857143,474.122872
2016,2,26,16.1,5.4,9.525,56.5,420.981297
2016,2,27,18.4,5.4,11.6125,66.125,464.740684
2016,2,28,12.1,4.4,8.6375,64.125,467.974938
2016,2,29,11.1,-1.5,4.45,61.25,418.461571
2016,3,1,14.2,-0.5,6.525,60.125,420.469856
2016,3,2,16.9,4.7,10.35,65.375,415.331085
2016,3,3,21.6,10.7,15.0375,69.5,425.540905
2016,3,4,21.5,11.5,16.35,70.25,417.746952
2016,3,5,15.9,9.1,12.8375,78.625,427.711927
2016,3,6,17.7,5.5,11.625,78.625,422.990262
2016,3,7,15.1,9.2,12.1,84,393.143
2016,3,8,10,3.4,5.35,86.125,445.768743
2016,3,9,5.2,0.9,3.35,62.375,444.371684
2016,3,10,8.3,2.8,5.1375,55.5,455.382789
2016,3,11,11.2,1.2,5.2125,63.25,439.5158
2016,3,12,12.4,1.8,8.1375,61.25,455.607608
2016,3,13,12.8,4.9,9.0125,70.875,462.697223
2016,3,14,14.4,1.8,8.25,70.125,391.083898
2016,3,15,13.7,4.4,9.3125,65.25,392.120727
2016,3,16,17.5,3,10.5875,64.5,431.426288
2016,3,17,16.2,9.8,11.9,79.5,416.162586
2016,3,18,18.9,7.1,13.1625,84.5,413.920244
2016,3,19,21.4,12.1,15.6375,79.75,445.841859
2016,3,20,19.5,10.5,13.8125,66.375,433.092026
2016,3,21,17.4,6.4,11.5375,52.75,365.719549
2016,3,22,15.3,5.9,10.625,82,379.6544
2016,3,23,13.9,8.4,10.6125,61.75,378.355699
2016,3,24,12.4,3.9,8.3125,39.625,378.077903
2016,3,25,14.4,2.8,8.95,54.75,365.282832
2016,3,26,13.6,1.7,7.325,73,409.80535
2016,3,27,17,3,9.8375,69.875,412.652258
2016,3,28,21.4,6.5,14.5125,50.875,377.43596
2016,3,29,20.4,12.9,15.875,60,367.738663
2016,3,30,20.9,11.1,15.45,74.375,356.329329
2016,3,31,20.1,10.8,14.7125,82,431.2619
2016,4,1,25.1,10.4,18.3125,70.625,422.77605
2016,4,2,22.4,12.6,18.0625,79.5,416.401472
2016,4,3,12,10.5,11.0875,79.125,444.202981
2016,4,4,19,9.5,13.9375,62.5,417.47756
2016,4,5,17.6,12.7,14.5,78.875,402.303392
2016,4,6,11.1,9.5,10.3625,97.5,408.901763
2016,4,7,20.1,9.3,14.45,91.5,383.73081
2016,4,8,23.4,11.6,17.4875,84.5,403.187354
2016,4,9,26,14.4,19.8625,78.125,371.816023
2016,4,10,26.4,14.2,20.3125,68.375,422.512044
2016,4,11,20.3,13.8,16.6,80.625,376.259705
2016,4,12,24.1,12.6,18.65,77.875,369.565082
2016,4,13,26.1,15.1,20.55,77.25,345.841191
2016,4,14,27.9,15.5,21.75,71.625,395.203492
2016,4,15,25.9,15.6,20.65,58.75,379.321638
2016,4,16,17.5,12.3,15.3625,85.375,410.069235
2016,4,17,15.2,8.9,12.2125,84.25,409.157877
2016,4,18,22,9.8,15.6625,72.75,377.434481
2016,4,19,24.5,12.6,18.65,64.875,353.220107
2016,4,20,16,14.6,15.25,93.375,419.357799
2016,4,21,23.4,14.5,18.2875,88.75,401.231004
2016,4,22,26.2,15.6,20.95,81.75,395.204189
2016,4,23,19.1,15.7,17.5,85.875,428.926015
2016,4,24,20.9,14,17.575,78.25,399.886617
2016,4,25,22,14.8,17.7375,75.375,362.126824
2016,4,26,15.9,12.3,14.4125,92.625,395.356055
2016,4,27,18.7,11.9,14.55,79.125,391.474078
2016,4,28,23.1,10.3,17.05,77.875,365.08651
2016,4,29,24.8,10.4,18.3125,73.625,365.123287
2016,4,30,28.8,14,22.5125,66,372.619337
2016,5,1,27.7,18.3,23.5125,71.5,361.167086
2016,5,2,23.1,15.5,20.1375,92.125,350.618551
2016,5,3,23.7,12.8,17.7,69,336.344136
2016,5,4,28.4,12.5,21.7625,63.875,377.119221
2016,5,5,27.9,20.2,24.225,74.375,376.296755
2016,5,6,28.8,19.8,22.725,78.625,420.711141
2016,5,7,18.5,16.7,17.875,60.875,392.098326
2016,5,8,16.4,13.7,15.1375,71.75,376.211009
2016,5,9,18.3,13.7,15.3625,88.75,348.801778
2016,5,10,21.3,12.9,17.1125,73.625,343.142588
2016,5,11,27.5,11.8,20.7625,74.125,356.697351
2016,5,12,30.4,17.3,23.1375,61.5,385.274594
2016,5,13,20.7,15.8,17.8,67.375,351.605768
2016,5,14,26.9,15.4,19.875,79.875,369.671464
2016,5,15,17.5,13.2,15.125,93.125,370.857051
2016,5,16,25.6,10.4,18.0375,70.125,352.701576
2016,5,17,26,12.6,19.7,60,328.795449
2016,5,18,23.8,12.8,18.8375,63.625,333.224904
2016,5,19,27.9,13.5,21.1375,66.25,352.031108
2016,5,20,23,16.6,19.5625,82.75,345.882492
2016,5,21,17.1,15.5,15.9625,94.125,370.787838
2016,5,22,21.6,15.5,18.6875,77.375,371.71282
2016,5,23,20.9,16.9,18.7,83.125,354.713363
2016,5,24,26.8,16.4,21.325,72.125,329.145691
2016,5,25,30.1,15.6,23.425,69,358.018431
2016,5,26,28.3,18.8,23.725,63.125,330.76729
2016,5,27,18.3,15.3,16.5875,96.25,358.026886
2016,5,28,18.9,15.1,16.9125,96.25,388.72321
2016,5,29,25.2,16.8,20.65,83.5,382.721217
2016,5,30,28,16.4,22.5125,78.375,334.486178
2016,5,31,29.1,20.4,23.85,86.375,349.499562
2016,6,1,25,19.6,21.5125,86,355.7461
2016,6,2,20.4,18.7,19.325,81,360.606433
2016,6,3,20.5,17,18.7,93.25,359.353023
2016,6,4,25.4,17.3,20.5625,81.125,353.494927
2016,6,5,26.9,16.3,21.0875,83.875,383.393103
2016,6,6,22.1,18.9,20.35,94,360.232027
2016,6,7,25.9,19.5,22.2375,83.125,362.549037
2016,6,8,26.4,19.9,22.4625,84.75,372.712734
2016,6,9,25.7,17.9,21.8,86.75,410.888171
2016,6,10,28,19.5,23.5625,86,399.530222
2016,6,11,30.7,21.3,26.425,82.25,425.664934
2016,6,12,29.4,22.8,24.9375,83,422.086542
2016,6,13,30.9,20.4,25.8875,76.625,411.065356
